customerid;billing_date;monthlycharges;internetservice;onlinesecurity;onlinebackup;deviceprotection;techsupport;phone_lines;streaming
e9026ecfd9919b9e98d95b208fceb768;2023-02-28;100.5;Fiber optic;No;No;Yes;No;2;Yes
e9026ecfd9919b9e98d95b208fceb768;2023-03-31;100.5;Fiber optic;No;No;Yes;No;2;Yes
e9026ecfd9919b9e98d95b208fceb768;2023-04-30;100.5;Fiber optic;No;No;Yes;No;2;Yes
e9026ecfd9919b9e98d95b208fceb768;2023-05-31;100.5;Fiber optic;No;No;Yes;No;2;Yes
e9026ecfd9919b9e98d95b208fceb768;2023-06-27;100.5;Fiber optic;No;No;Yes;No;2;Yes
6906a733bfa4c5d0e7c9b9e4f615033d;2023-01-31;35.05;DSL;No;No;No;No;0;Yes
6906a733bfa4c5d0e7c9b9e4f615033d;2023-02-28;35.05;DSL;No;No;No;No;0;Yes
6906a733bfa4c5d0e7c9b9e4f615033d;2023-03-19;35.05;DSL;No;No;No;No;0;Yes
68f802ced0b07ff4ee20423d4680ada4;2023-01-31;95.85;Fiber optic;;No;No;Yes;1;Yes
68f802ced0b07ff4ee20423d4680ada4;2023-02-28;95.85;Fiber optic;;No;No;Yes;1;Yes
68f802ced0b07ff4ee20423d4680ada4;2023-03-31;95.85;Fiber optic;;No;No;Yes;1;Yes
68f802ced0b07ff4ee20423d4680ada4;2023-04-30;95.85;Fiber optic;;No;No;Yes;1;Yes
68f802ced0b07ff4ee20423d4680ada4;2023-05-31;95.85;Fiber optic;;No;No;Yes;1;Yes
68f802ced0b07ff4ee20423d4680ada4;2023-06-30;95.85;Fiber optic;;No;No;Yes;1;Yes
68f802ced0b07ff4ee20423d4680ada4;2023-07-31;95.85;Fiber optic;;No;No;Yes;1;Yes
68f802ced0b07ff4ee20423d4680ada4;2023-08-31;95.85;Fiber optic;;No;No;Yes;1;Yes
68f802ced0b07ff4ee20423d4680ada4;2023-09-30;95.85;Fiber optic;;No;No;Yes;1;Yes
68f802ced0b07ff4ee20423d4680ada4;2023-10-31;95.85;Fiber optic;;No;No;Yes;1;Yes
326fa2ade1a5fb38f4d1f2ada0c058f0;2023-01-31;55.1;DSL;No;No;No;Yes;2;No
326fa2ade1a5fb38f4d1f2ada0c058f0;2023-02-28;55.1;DSL;No;No;No;Yes;2;No
326fa2ade1a5fb38f4d1f2ada0c058f0;2023-03-31;55.1;DSL;No;No;No;Yes;2;No
326fa2ade1a5fb38f4d1f2ada0c058f0;2023-04-30;55.1;DSL;No;No;No;Yes;2;No
326fa2ade1a5fb38f4d1f2ada0c058f0;2023-05-31;55.1;DSL;No;No;No;Yes;2;No
326fa2ade1a5fb38f4d1f2ada0c058f0;2023-06-30;55.1;DSL;No;No;No;Yes;2;No
326fa2ade1a5fb38f4d1f2ada0c058f0;2023-07-31;55.1;DSL;No;No;No;Yes;2;No
326fa2ade1a5fb38f4d1f2ada0c058f0;2023-08-31;55.1;DSL;No;No;No;Yes;2;No
326fa2ade1a5fb38f4d1f2ada0c058f0;2023-09-30;55.1;DSL;No;No;No;Yes;2;No
326fa2ade1a5fb38f4d1f2ada0c058f0;2023-10-31;55.1;DSL;No;No;No;Yes;2;No
f7668e555f6841c7ac8e924a9de2e283;2023-01-31;50.15;DSL;Yes;No;No;Yes;1;No
f7668e555f6841c7ac8e924a9de2e283;2023-02-28;50.15;DSL;Yes;No;No;Yes;1;No
f7668e555f6841c7ac8e924a9de2e283;2023-03-31;50.15;DSL;Yes;No;No;Yes;1;No
f7668e555f6841c7ac8e924a9de2e283;2023-04-30;50.15;DSL;Yes;No;No;Yes;1;No
f7668e555f6841c7ac8e924a9de2e283;2023-05-31;50.15;DSL;Yes;No;No;Yes;1;No
f7668e555f6841c7ac8e924a9de2e283;2023-06-30;50.15;DSL;Yes;No;No;Yes;1;No
f7668e555f6841c7ac8e924a9de2e283;2023-07-31;60.17999999999999;DSL;Yes;No;No;Yes;1;No
f7668e555f6841c7ac8e924a9de2e283;2023-08-31;60.17999999999999;DSL;Yes;No;No;Yes;1;No
f7668e555f6841c7ac8e924a9de2e283;2023-09-30;60.17999999999999;DSL;Yes;No;No;Yes;1;No
f7668e555f6841c7ac8e924a9de2e283;2023-10-31;60.17999999999999;DSL;Yes;No;No;Yes;1;No
494badb3aa78398ed3a2068d309ac8a9;2023-01-31;49.4;DSL;Yes;No;No;No;1;No
494badb3aa78398ed3a2068d309ac8a9;2023-02-28;49.4;DSL;Yes;No;No;No;1;No
494badb3aa78398ed3a2068d309ac8a9;2023-03-31;49.4;DSL;Yes;No;No;No;1;No
494badb3aa78398ed3a2068d309ac8a9;2023-04-30;49.4;DSL;Yes;No;No;No;1;No
494badb3aa78398ed3a2068d309ac8a9;2023-05-31;49.4;DSL;Yes;No;No;No;1;No
494badb3aa78398ed3a2068d309ac8a9;2023-06-30;49.4;DSL;Yes;No;No;No;1;No
494badb3aa78398ed3a2068d309ac8a9;2023-07-31;49.4;DSL;Yes;No;No;No;1;No
494badb3aa78398ed3a2068d309ac8a9;2023-08-31;49.4;DSL;Yes;No;No;No;1;No
494badb3aa78398ed3a2068d309ac8a9;2023-09-07;49.4;DSL;Yes;No;No;No;1;No
a3b76173644dce46b5d385140d66cda8;2023-01-31;76.35;DSL;Yes;Yes;Yes;Yes;1;Yes
a3b76173644dce46b5d385140d66cda8;2023-02-28;76.35;DSL;Yes;Yes;Yes;Yes;1;Yes
a3b76173644dce46b5d385140d66cda8;2023-03-31;76.35;DSL;Yes;Yes;Yes;Yes;1;Yes
a3b76173644dce46b5d385140d66cda8;2023-04-30;76.35;DSL;Yes;Yes;Yes;Yes;1;Yes
a3b76173644dce46b5d385140d66cda8;2023-05-31;76.35;DSL;Yes;Yes;Yes;Yes;1;Yes
a3b76173644dce46b5d385140d66cda8;2023-06-30;76.35;DSL;Yes;Yes;Yes;Yes;1;Yes
a3b76173644dce46b5d385140d66cda8;2023-07-31;76.35;DSL;Yes;Yes;Yes;Yes;1;Yes
a3b76173644dce46b5d385140d66cda8;2023-08-31;76.35;DSL;Yes;Yes;Yes;Yes;1;Yes
a3b76173644dce46b5d385140d66cda8;2023-09-30;76.35;DSL;Yes;Yes;Yes;Yes;1;Yes
a3b76173644dce46b5d385140d66cda8;2023-10-31;76.35;DSL;Yes;Yes;Yes;Yes;1;Yes
344b38924f003c886b2963dc3851216e;2023-01-31;76.65;Fiber optic;No;No;Yes;No;1;No
344b38924f003c886b2963dc3851216e;2023-02-28;76.65;Fiber optic;No;No;Yes;No;1;No
344b38924f003c886b2963dc3851216e;2023-03-31;76.65;Fiber optic;No;No;Yes;No;1;No
344b38924f003c886b2963dc3851216e;2023-04-30;76.65;Fiber optic;No;No;Yes;No;1;No
344b38924f003c886b2963dc3851216e;2023-05-08;76.65;Fiber optic;No;No;Yes;No;1;No
9cb234f10af7510dddcf88b69a7bbf9e;2023-01-31;20.15;No;No internet service;No internet service;Yes;No internet service;1;No
9cb234f10af7510dddcf88b69a7bbf9e;2023-02-28;20.15;No;No internet service;No internet service;Yes;No internet service;1;No
9cb234f10af7510dddcf88b69a7bbf9e;2023-03-31;20.15;No;No internet service;No internet service;Yes;No internet service;1;No
9cb234f10af7510dddcf88b69a7bbf9e;2023-04-30;20.15;No;No internet service;No internet service;Yes;No internet service;1;No
9cb234f10af7510dddcf88b69a7bbf9e;2023-05-31;20.15;No;No internet service;No internet service;Yes;No internet service;1;No
9cb234f10af7510dddcf88b69a7bbf9e;2023-06-30;20.15;No;No internet service;No internet service;Yes;No internet service;1;No
9cb234f10af7510dddcf88b69a7bbf9e;2023-07-31;20.15;No;No internet service;No internet service;Yes;No internet service;1;No
9cb234f10af7510dddcf88b69a7bbf9e;2023-08-31;20.15;No;No internet service;No internet service;Yes;No internet service;1;No
9cb234f10af7510dddcf88b69a7bbf9e;2023-09-30;24.179999999999996;No;No internet service;No internet service;Yes;No internet service;1;No
9cb234f10af7510dddcf88b69a7bbf9e;2023-10-31;24.179999999999996;No;No internet service;No internet service;Yes;No internet service;1;No
0722f749273162643f3edf1af3eb1792;2023-01-31;29.7;DSL;Yes;No;No;Yes;0;No
0722f749273162643f3edf1af3eb1792;2023-02-28;29.7;DSL;Yes;No;No;Yes;0;No
0722f749273162643f3edf1af3eb1792;2023-03-31;29.7;DSL;Yes;No;No;Yes;0;No
0722f749273162643f3edf1af3eb1792;2023-04-30;29.7;DSL;Yes;No;No;Yes;0;No
0722f749273162643f3edf1af3eb1792;2023-05-31;29.7;DSL;Yes;No;No;Yes;0;No
0722f749273162643f3edf1af3eb1792;2023-06-30;35.64;DSL;Yes;No;No;Yes;0;No
0722f749273162643f3edf1af3eb1792;2023-07-31;35.64;DSL;Yes;No;No;Yes;0;No
0722f749273162643f3edf1af3eb1792;2023-08-02;35.64;DSL;Yes;No;No;Yes;0;No
7ec813aaf83bf6e02d94fb18bd34da7f;2023-01-31;59.75;DSL;Yes;Yes;No;No;2;No
7ec813aaf83bf6e02d94fb18bd34da7f;2023-02-28;59.75;DSL;Yes;Yes;No;No;2;No
7ec813aaf83bf6e02d94fb18bd34da7f;2023-03-31;59.75;DSL;Yes;Yes;No;No;2;No
7ec813aaf83bf6e02d94fb18bd34da7f;2023-04-30;59.75;DSL;Yes;Yes;No;No;2;No
7ec813aaf83bf6e02d94fb18bd34da7f;2023-05-31;59.75;DSL;Yes;Yes;No;No;2;No
7ec813aaf83bf6e02d94fb18bd34da7f;2023-06-30;59.75;DSL;Yes;Yes;No;No;2;No
7ec813aaf83bf6e02d94fb18bd34da7f;2023-07-31;59.75;DSL;Yes;Yes;No;No;2;No
7ec813aaf83bf6e02d94fb18bd34da7f;2023-08-31;59.75;DSL;Yes;Yes;No;No;2;No
7ec813aaf83bf6e02d94fb18bd34da7f;2023-09-30;71.7;DSL;Yes;Yes;No;No;2;No
7ec813aaf83bf6e02d94fb18bd34da7f;2023-10-31;71.7;DSL;Yes;Yes;No;No;2;No
ab07cc4d24328ffe0669fcda24d72790;2023-01-31;107.75;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
ab07cc4d24328ffe0669fcda24d72790;2023-02-28;107.75;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
ab07cc4d24328ffe0669fcda24d72790;2023-03-31;107.75;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
ab07cc4d24328ffe0669fcda24d72790;2023-04-30;107.75;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
ab07cc4d24328ffe0669fcda24d72790;2023-05-31;107.75;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
ab07cc4d24328ffe0669fcda24d72790;2023-06-30;107.75;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
ab07cc4d24328ffe0669fcda24d72790;2023-07-31;129.29999999999998;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
ab07cc4d24328ffe0669fcda24d72790;2023-08-31;129.29999999999998;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
ab07cc4d24328ffe0669fcda24d72790;2023-09-30;129.29999999999998;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
ab07cc4d24328ffe0669fcda24d72790;2023-10-31;129.29999999999998;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
67f8b7f17a13cc0d47fae90060c61c97;2023-01-31;112.6;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
67f8b7f17a13cc0d47fae90060c61c97;2023-02-28;112.6;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
67f8b7f17a13cc0d47fae90060c61c97;2023-03-31;112.6;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
67f8b7f17a13cc0d47fae90060c61c97;2023-04-30;112.6;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
67f8b7f17a13cc0d47fae90060c61c97;2023-05-31;112.6;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
67f8b7f17a13cc0d47fae90060c61c97;2023-06-30;112.6;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
67f8b7f17a13cc0d47fae90060c61c97;2023-07-31;112.6;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
67f8b7f17a13cc0d47fae90060c61c97;2023-08-31;112.6;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
67f8b7f17a13cc0d47fae90060c61c97;2023-09-30;112.6;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
67f8b7f17a13cc0d47fae90060c61c97;2023-10-31;112.6;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
3c9149e5ae18ffc1ffeceec658d02182;2023-01-31;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
3c9149e5ae18ffc1ffeceec658d02182;2023-02-28;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
3c9149e5ae18ffc1ffeceec658d02182;2023-03-31;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
3c9149e5ae18ffc1ffeceec658d02182;2023-04-30;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
3c9149e5ae18ffc1ffeceec658d02182;2023-05-31;23.58;No;No internet service;No internet service;No internet service;No internet service;1;No
3c9149e5ae18ffc1ffeceec658d02182;2023-06-30;23.58;No;No internet service;No internet service;No internet service;No internet service;1;No
3c9149e5ae18ffc1ffeceec658d02182;2023-07-31;23.58;No;No internet service;No internet service;No internet service;No internet service;1;No
3c9149e5ae18ffc1ffeceec658d02182;2023-08-31;23.58;No;No internet service;No internet service;No internet service;No internet service;1;No
3c9149e5ae18ffc1ffeceec658d02182;2023-09-30;23.58;No;No internet service;No internet service;No internet service;No internet service;1;No
3c9149e5ae18ffc1ffeceec658d02182;2023-10-31;23.58;No;No internet service;No internet service;No internet service;No internet service;1;No
ab2ee276e129bef6cccbc4ee4d6bd7e1;2023-01-31;20.5;No;No internet service;No internet service;No internet service;No internet service;1;No
ab2ee276e129bef6cccbc4ee4d6bd7e1;2023-02-28;20.5;No;No internet service;No internet service;No internet service;No internet service;1;No
ab2ee276e129bef6cccbc4ee4d6bd7e1;2023-03-31;20.5;No;No internet service;No internet service;No internet service;No internet service;1;No
ab2ee276e129bef6cccbc4ee4d6bd7e1;2023-04-30;20.5;No;No internet service;No internet service;No internet service;No internet service;1;No
ab2ee276e129bef6cccbc4ee4d6bd7e1;2023-05-31;20.5;No;No internet service;No internet service;No internet service;No internet service;1;No
ab2ee276e129bef6cccbc4ee4d6bd7e1;2023-06-30;20.5;No;No internet service;No internet service;No internet service;No internet service;1;No
ab2ee276e129bef6cccbc4ee4d6bd7e1;2023-07-31;20.5;No;No internet service;No internet service;No internet service;No internet service;1;No
ab2ee276e129bef6cccbc4ee4d6bd7e1;2023-08-31;20.5;No;No internet service;No internet service;No internet service;No internet service;1;No
ab2ee276e129bef6cccbc4ee4d6bd7e1;2023-09-30;20.5;No;No internet service;No internet service;No internet service;No internet service;1;No
ab2ee276e129bef6cccbc4ee4d6bd7e1;2023-10-31;20.5;No;No internet service;No internet service;No internet service;No internet service;1;No
acff996ff7dc83ebd5d294dbd26ec016;2023-01-31;79.85;Fiber optic;Yes;No;No;No;2;No
acff996ff7dc83ebd5d294dbd26ec016;2023-02-28;79.85;Fiber optic;Yes;No;No;No;2;No
acff996ff7dc83ebd5d294dbd26ec016;2023-03-31;79.85;Fiber optic;Yes;No;No;No;2;No
acff996ff7dc83ebd5d294dbd26ec016;2023-04-30;79.85;Fiber optic;Yes;No;No;No;2;No
acff996ff7dc83ebd5d294dbd26ec016;2023-05-31;79.85;Fiber optic;Yes;No;No;No;2;No
acff996ff7dc83ebd5d294dbd26ec016;2023-06-30;79.85;Fiber optic;Yes;No;No;No;2;No
acff996ff7dc83ebd5d294dbd26ec016;2023-07-31;79.85;Fiber optic;Yes;No;No;No;2;No
acff996ff7dc83ebd5d294dbd26ec016;2023-08-31;79.85;Fiber optic;Yes;No;No;No;2;No
acff996ff7dc83ebd5d294dbd26ec016;2023-09-30;79.85;Fiber optic;Yes;No;No;No;2;No
acff996ff7dc83ebd5d294dbd26ec016;2023-10-31;79.85;Fiber optic;Yes;No;No;No;2;No
e4644329f30b374e17d3d3ce16b0c60d;2023-01-31;81.0;Fiber optic;No;Yes;No;No;2;No
e4644329f30b374e17d3d3ce16b0c60d;2023-02-28;81.0;Fiber optic;No;Yes;No;No;2;No
e4644329f30b374e17d3d3ce16b0c60d;2023-03-31;81.0;Fiber optic;No;Yes;No;No;2;No
e4644329f30b374e17d3d3ce16b0c60d;2023-04-01;81.0;Fiber optic;No;Yes;No;No;2;No
b84c360bd037e67be7d6419bcfed7496;2023-01-31;72.85;Fiber optic;No;Yes;No;No;1;No
b84c360bd037e67be7d6419bcfed7496;2023-02-28;87.41999999999999;Fiber optic;No;Yes;No;No;1;No
b84c360bd037e67be7d6419bcfed7496;2023-03-31;87.41999999999999;Fiber optic;No;Yes;No;No;1;No
b84c360bd037e67be7d6419bcfed7496;2023-04-30;87.41999999999999;Fiber optic;No;Yes;No;No;1;No
b84c360bd037e67be7d6419bcfed7496;2023-05-12;87.41999999999999;Fiber optic;No;Yes;No;No;1;No
6b1375e7071add4e522f9a3ced7b9017;2023-01-31;84.05;Fiber optic;No;No;No;No;2;Yes
6b1375e7071add4e522f9a3ced7b9017;2023-02-28;84.05;Fiber optic;No;No;No;No;2;Yes
6b1375e7071add4e522f9a3ced7b9017;2023-03-31;84.05;Fiber optic;No;No;No;No;2;Yes
6b1375e7071add4e522f9a3ced7b9017;2023-04-30;84.05;Fiber optic;No;No;No;No;2;Yes
6b1375e7071add4e522f9a3ced7b9017;2023-05-31;84.05;Fiber optic;No;No;No;No;2;Yes
6b1375e7071add4e522f9a3ced7b9017;2023-06-30;84.05;Fiber optic;No;No;No;No;2;Yes
6b1375e7071add4e522f9a3ced7b9017;2023-07-31;84.05;Fiber optic;No;No;No;No;2;Yes
6b1375e7071add4e522f9a3ced7b9017;2023-08-31;84.05;Fiber optic;No;No;No;No;2;Yes
6b1375e7071add4e522f9a3ced7b9017;2023-09-30;100.86;Fiber optic;No;No;No;No;2;Yes
6b1375e7071add4e522f9a3ced7b9017;2023-10-31;100.86;Fiber optic;No;No;No;No;2;Yes
570b797ce21cd6ba18662338c5b4c64e;2023-01-31;74.9;Fiber optic;No;No;No;No;2;No
570b797ce21cd6ba18662338c5b4c64e;2023-02-28;74.9;Fiber optic;No;No;No;No;2;No
570b797ce21cd6ba18662338c5b4c64e;2023-03-31;74.9;Fiber optic;No;No;No;No;2;No
570b797ce21cd6ba18662338c5b4c64e;2023-04-30;89.88000000000001;Fiber optic;No;No;No;No;2;No
570b797ce21cd6ba18662338c5b4c64e;2023-05-08;89.88000000000001;Fiber optic;No;No;No;No;2;No
7212205700f18bda250ee9b35b6b9f99;2023-01-31;75.75;Fiber optic;No;No;No;No;2;No
7212205700f18bda250ee9b35b6b9f99;2023-02-28;75.75;Fiber optic;No;No;No;No;2;No
7212205700f18bda250ee9b35b6b9f99;2023-03-31;90.89999999999999;Fiber optic;No;No;No;No;2;No
7212205700f18bda250ee9b35b6b9f99;2023-04-30;90.89999999999999;Fiber optic;No;No;No;No;2;No
7212205700f18bda250ee9b35b6b9f99;2023-05-31;90.89999999999999;Fiber optic;No;No;No;No;2;No
7212205700f18bda250ee9b35b6b9f99;2023-06-30;90.89999999999999;Fiber optic;No;No;No;No;2;No
7212205700f18bda250ee9b35b6b9f99;2023-07-31;90.89999999999999;Fiber optic;No;No;No;No;2;No
7212205700f18bda250ee9b35b6b9f99;2023-08-31;90.89999999999999;Fiber optic;No;No;No;No;2;No
7212205700f18bda250ee9b35b6b9f99;2023-09-30;90.89999999999999;Fiber optic;No;No;No;No;2;No
7212205700f18bda250ee9b35b6b9f99;2023-10-31;90.89999999999999;Fiber optic;No;No;No;No;2;No
db44f727e10ece72404a5ee30c786591;2023-01-31;85.95;Fiber optic;No;No;No;No;2;Yes
db44f727e10ece72404a5ee30c786591;2023-02-28;103.14;Fiber optic;No;No;No;No;2;Yes
db44f727e10ece72404a5ee30c786591;2023-03-31;103.14;Fiber optic;No;No;No;No;2;Yes
db44f727e10ece72404a5ee30c786591;2023-04-30;103.14;Fiber optic;No;No;No;No;2;Yes
db44f727e10ece72404a5ee30c786591;2023-05-31;103.14;Fiber optic;No;No;No;No;2;Yes
db44f727e10ece72404a5ee30c786591;2023-06-30;103.14;Fiber optic;No;No;No;No;2;Yes
db44f727e10ece72404a5ee30c786591;2023-07-31;103.14;Fiber optic;No;No;No;No;2;Yes
db44f727e10ece72404a5ee30c786591;2023-08-31;103.14;Fiber optic;No;No;No;No;2;Yes
db44f727e10ece72404a5ee30c786591;2023-09-30;103.14;Fiber optic;No;No;No;No;2;Yes
db44f727e10ece72404a5ee30c786591;2023-10-31;103.14;Fiber optic;No;No;No;No;2;Yes
aaf7fcef68f0807c34a17a2b250ee39d;2023-01-31;65.5;DSL;Yes;Yes;No;Yes;2;No
aaf7fcef68f0807c34a17a2b250ee39d;2023-02-28;65.5;DSL;Yes;Yes;No;Yes;2;No
aaf7fcef68f0807c34a17a2b250ee39d;2023-03-31;65.5;DSL;Yes;Yes;No;Yes;2;No
aaf7fcef68f0807c34a17a2b250ee39d;2023-04-30;65.5;DSL;Yes;Yes;No;Yes;2;No
aaf7fcef68f0807c34a17a2b250ee39d;2023-05-31;65.5;DSL;Yes;Yes;No;Yes;2;No
aaf7fcef68f0807c34a17a2b250ee39d;2023-06-30;65.5;DSL;Yes;Yes;No;Yes;2;No
aaf7fcef68f0807c34a17a2b250ee39d;2023-07-31;65.5;DSL;Yes;Yes;No;Yes;2;No
aaf7fcef68f0807c34a17a2b250ee39d;2023-08-31;65.5;DSL;Yes;Yes;No;Yes;2;No
aaf7fcef68f0807c34a17a2b250ee39d;2023-09-30;78.6;DSL;Yes;Yes;No;Yes;2;No
aaf7fcef68f0807c34a17a2b250ee39d;2023-10-31;78.6;DSL;Yes;Yes;No;Yes;2;No
b9a2b63914f75f3dee4d6fd598541e46;2023-01-31;98.3;Fiber optic;No;No;Yes;No;2;Yes
b9a2b63914f75f3dee4d6fd598541e46;2023-02-28;98.3;Fiber optic;No;No;Yes;No;2;Yes
b9a2b63914f75f3dee4d6fd598541e46;2023-03-31;98.3;Fiber optic;No;No;Yes;No;2;Yes
b9a2b63914f75f3dee4d6fd598541e46;2023-04-30;98.3;Fiber optic;No;No;Yes;No;2;Yes
b9a2b63914f75f3dee4d6fd598541e46;2023-05-31;98.3;Fiber optic;No;No;Yes;No;2;Yes
b9a2b63914f75f3dee4d6fd598541e46;2023-06-30;98.3;Fiber optic;No;No;Yes;No;2;Yes
b9a2b63914f75f3dee4d6fd598541e46;2023-07-28;98.3;Fiber optic;No;No;Yes;No;2;Yes
c28a0c3ea33e13e8cc0ca741535be03b;2023-01-31;46.0;DSL;No;No;No;No;1;No
c28a0c3ea33e13e8cc0ca741535be03b;2023-02-28;46.0;DSL;No;No;No;No;1;No
c28a0c3ea33e13e8cc0ca741535be03b;2023-03-31;46.0;DSL;No;No;No;No;1;No
c28a0c3ea33e13e8cc0ca741535be03b;2023-04-30;46.0;DSL;No;No;No;No;1;No
c28a0c3ea33e13e8cc0ca741535be03b;2023-05-31;46.0;DSL;No;No;No;No;1;No
c28a0c3ea33e13e8cc0ca741535be03b;2023-06-05;46.0;DSL;No;No;No;No;1;No
e3146397cc095228d3fe39f8f28aa2f9;2023-01-31;99.7;DSL;No;Yes;No;No;1;No
e3146397cc095228d3fe39f8f28aa2f9;2023-02-28;99.7;DSL;No;Yes;No;No;1;No
e3146397cc095228d3fe39f8f28aa2f9;2023-03-31;99.7;DSL;No;Yes;No;No;1;No
e3146397cc095228d3fe39f8f28aa2f9;2023-04-30;99.7;DSL;No;Yes;No;No;1;No
e3146397cc095228d3fe39f8f28aa2f9;2023-05-31;99.7;DSL;No;Yes;No;No;1;No
e3146397cc095228d3fe39f8f28aa2f9;2023-06-30;99.7;DSL;No;Yes;No;No;1;No
e3146397cc095228d3fe39f8f28aa2f9;2023-07-31;99.7;DSL;No;Yes;No;No;1;No
e3146397cc095228d3fe39f8f28aa2f9;2023-08-11;99.7;DSL;No;Yes;No;No;1;No
4cddcc036dee480e431d8bf0428059d2;2023-01-31;76.45;Fiber optic;No;No;No;No;2;No
4cddcc036dee480e431d8bf0428059d2;2023-02-28;76.45;Fiber optic;No;No;No;No;2;No
4cddcc036dee480e431d8bf0428059d2;2023-03-31;76.45;Fiber optic;No;No;No;No;2;No
4cddcc036dee480e431d8bf0428059d2;2023-04-30;76.45;Fiber optic;No;No;No;No;2;No
4cddcc036dee480e431d8bf0428059d2;2023-05-31;76.45;Fiber optic;No;No;No;No;2;No
4cddcc036dee480e431d8bf0428059d2;2023-06-30;76.45;Fiber optic;No;No;No;No;2;No
4cddcc036dee480e431d8bf0428059d2;2023-07-31;76.45;Fiber optic;No;No;No;No;2;No
4cddcc036dee480e431d8bf0428059d2;2023-08-31;76.45;Fiber optic;No;No;No;No;2;No
4cddcc036dee480e431d8bf0428059d2;2023-09-24;76.45;Fiber optic;No;No;No;No;2;No
b255856dbac622a56f0fa86651473035;2023-01-31;105.3;Fiber optic;No;Yes;Yes;No;2;Yes
b255856dbac622a56f0fa86651473035;2023-02-28;105.3;Fiber optic;No;Yes;Yes;No;2;Yes
b255856dbac622a56f0fa86651473035;2023-03-31;105.3;Fiber optic;No;Yes;Yes;No;2;Yes
b255856dbac622a56f0fa86651473035;2023-04-30;105.3;Fiber optic;No;Yes;Yes;No;2;Yes
b255856dbac622a56f0fa86651473035;2023-05-31;105.3;Fiber optic;No;Yes;Yes;No;2;Yes
b255856dbac622a56f0fa86651473035;2023-06-30;105.3;Fiber optic;No;Yes;Yes;No;2;Yes
b255856dbac622a56f0fa86651473035;2023-07-31;105.3;Fiber optic;No;Yes;Yes;No;2;Yes
b255856dbac622a56f0fa86651473035;2023-08-31;105.3;Fiber optic;No;Yes;Yes;No;2;Yes
b255856dbac622a56f0fa86651473035;2023-09-30;105.3;Fiber optic;No;Yes;Yes;No;2;Yes
b255856dbac622a56f0fa86651473035;2023-10-31;105.3;Fiber optic;No;Yes;Yes;No;2;Yes
9f64079916d8b839f936a4b78d66d6e4;2023-01-31;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
9f64079916d8b839f936a4b78d66d6e4;2023-02-28;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
9f64079916d8b839f936a4b78d66d6e4;2023-03-31;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
9f64079916d8b839f936a4b78d66d6e4;2023-04-30;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
9f64079916d8b839f936a4b78d66d6e4;2023-05-31;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
9f64079916d8b839f936a4b78d66d6e4;2023-06-30;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
9f64079916d8b839f936a4b78d66d6e4;2023-07-31;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
9f64079916d8b839f936a4b78d66d6e4;2023-08-31;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
